"Customer","Article.Code","Purchase.Index","Document.Date","Time.Diff"
2201342,"AEY9010003",2,2022-01-03,105
2201342,"AMFT010000",1,2022-01-03,NA
2201342,"AVHSG0244",1,2022-01-03,NA
2201342,"AWK8010000",2,2022-01-03,105
2201342,"AWK8010000",3,2022-11-18,319
2201343,"AEY9010003",1,2021-09-21,NA
2201343,"AVHSG0229",1,2021-09-21,NA
2201345,"AX0E010000",1,2023-03-04,NA
2201345,"AX10010000",1,2023-03-04,NA
2201345,"AX14010000",1,2023-03-04,NA
2201345,"AX18010000",1,2023-03-04,NA
2201345,"VMNT010000",1,2023-03-04,NA
2201345,"VMPE010000",1,2023-03-04,NA
2201440,"AR5K010000",1,2022-06-01,NA
2201588,"AMFT010000",1,2021-10-28,NA
2201588,"AMFW010000",1,2021-10-28,NA
2201588,"AWLE010000",1,2021-10-28,NA
2201588,"AX11010000",1,2021-10-28,NA
2201588,"AX15010000",1,2021-10-28,NA
2201649,"AR5L010000",1,2022-04-30,NA
2202500,"AR5X010000",1,2022-11-11,NA
2202500,"AR5Y010000",1,2022-12-12,NA
2202892,"AWGM010000",1,2021-09-23,NA
2202892,"AWK7010000",1,2021-09-23,NA
2202892,"AXFA010000",1,2021-09-23,NA
2202901,"AW9M010000",1,2022-11-11,NA
2202901,"VMNW010000",1,2022-11-11,NA
2202901,"AX11010000",1,2023-02-04,NA
2202901,"AX18010000",1,2023-02-04,NA
2202909,"AEY9010003",1,2021-11-13,NA
2202909,"ANLH010000",1,2021-11-13,NA
2202909,"AX15010000",1,2021-11-13,NA
2202911,"AG5G010000",1,2022-04-23,NA
2202911,"AMFW010000",1,2022-05-07,NA
2202911,"AMFW010000",2,2022-05-14,7
2202911,"AVHSG0467",1,2023-07-23,NA
2202911,"AVHSG0434",1,2023-07-23,NA
2202911,"AVHSG0493",1,2023-07-23,NA
2202928,"AMF5010000",1,2021-08-08,NA
2202928,"AVHSG0225",1,2021-08-08,NA
2203181,"AEY9010003",1,2022-04-28,NA
2203181,"AWK8010000",1,2022-04-28,NA
2204421,"AMFR010000",1,2022-09-02,NA
2204421,"AR5K010000",1,2022-09-02,NA
2204421,"AR5N010000",1,2022-09-02,NA
2204421,"AWK7010000",1,2022-09-02,NA
2204421,"AR5K010000",2,2022-10-03,31
2204421,"AR5N010000",2,2022-10-03,31
2204421,"AX10010000",1,2022-10-03,NA
2204421,"AX14010000",1,2022-10-03,NA
2204431,"AX10010000",1,2023-01-05,NA
2204432,"AWGM010000",1,2022-02-17,NA
2204432,"AX18010000",1,2022-02-17,NA
2204432,"AX18010000",2,2023-02-12,360
2204432,"AX1A010000",1,2023-02-12,NA
2204432,"AWGM010000",2,2023-02-13,361
2204432,"AWGM010000",3,2023-06-11,118
2204453,"AMFT010000",1,2021-11-12,NA
2204453,"AVHSG0244",1,2021-11-12,NA
2204453,"AWK8010000",1,2021-11-12,NA
2204453,"A2XA010000",1,2022-01-26,NA
2204453,"A5HX010000",1,2022-01-26,NA
2204453,"AVHSG0244",2,2022-11-27,380
2204453,"AX09010000",1,2022-11-27,NA
2204453,"VNHY010000",1,2022-11-27,NA
2204453,"AMFR010000",1,2022-12-07,NA
2204453,"AWK7010000",1,2022-12-07,NA
2204460,"AWGM010000",1,2021-08-09,NA
2204460,"AMFW010000",1,2021-08-09,NA
2204460,"A09A700000-1",1,2021-11-23,NA
2204460,"ACEY010000",1,2021-11-23,NA
2204460,"AEY9010003",1,2021-11-23,NA
2204606,"A3TL010000",1,2021-12-20,NA
2204606,"AR5Y010000",1,2021-12-20,NA
2204606,"VMRP010000",1,2021-12-20,NA
2204606,"AR5L010000",1,2023-04-28,NA
2204606,"AR5Y010000",2,2023-04-28,494
2205376,"AWK7010000",1,2022-03-07,NA
2205757,"A8AL010000",1,2021-09-06,NA
2205757,"AX10010000",1,2021-09-06,NA
2205757,"A8AL010000",2,2021-10-27,51
2205757,"AR5K010000",1,2021-10-27,NA
2205757,"AR5X010000",1,2021-10-27,NA
2205757,"AX10010000",2,2021-10-27,51
2205757,"A8AL010000",3,2021-11-22,26
2205757,"AR5Y010000",1,2021-11-22,NA
2205757,"A2XA010000",1,2022-01-13,NA
2205757,"AG5G010000",1,2022-01-13,NA
2205757,"AMF5010000",1,2022-01-13,NA
2205757,"A8AL010000",4,2022-02-15,85
2205757,"AMFR010000",1,2022-02-15,NA
2205757,"AWK7010000",1,2022-02-15,NA
2205757,"A8AL010000",5,2022-04-06,50
2205757,"AWK7010000",2,2022-04-06,50
2205757,"A8AL010000",6,2022-08-10,126
2205757,"AR5X010000",2,2022-08-10,287
2205757,"A8AL010000",7,2022-09-20,41
2205757,"AWK7010000",3,2022-09-20,167
2205757,"A8AL010000",8,2022-11-15,56
2205757,"AYCP010000",1,2022-11-15,NA
2205757,"A0K6010000",1,2022-12-13,NA
2205757,"A8AL010000",9,2023-02-17,94
2205757,"AYFM010000",1,2023-04-06,NA
2205757,"A8AL010000",10,2023-05-15,87
2205757,"ARM4010000",1,2023-05-15,NA
2205757,"A8AL010000",11,2023-06-23,39
2205757,"AWK7010000",4,2023-06-23,276
2206059,"AX0E010000",1,2022-09-06,NA
2206710,"ANLF010000",1,2022-03-03,NA
2206710,"AWK7010000",1,2022-03-03,NA
2206710,"AMFR010000",1,2022-05-13,NA
2207528,"A09A700000-1",1,2021-10-09,NA
2207528,"A21A010000",1,2022-01-03,NA
2207528,"AMFR010000",1,2022-01-03,NA
2207528,"ANLF010000",1,2022-01-03,NA
2207528,"ANLF010000",2,2022-03-05,61
2207528,"AR5N010000",1,2022-03-05,NA
2207528,"AWK8010000",1,2022-03-05,NA
2207749,"A6HL010000",1,2022-02-12,NA
2207749,"AY5C010000",1,2022-02-12,NA
2207749,"AW9X010000",1,2023-01-28,NA
2208524,"AMFT010000",1,2021-11-11,NA
2208524,"AVHSG0244",1,2021-11-11,NA
2208524,"AWLE010000",1,2021-11-11,NA
2208524,"AWLE010000",2,2022-03-29,138
2208524,"AEY9010003",1,2022-08-08,NA
2208524,"AW9C010000",1,2022-08-08,NA
2208524,"AW9H010000",1,2022-08-08,NA
2208524,"ANLF010000",1,2022-09-14,NA
2208524,"AMFT010000",2,2023-01-19,434
2208524,"AMFW010000",1,2023-01-19,NA
2208524,"AWLE010000",3,2023-01-19,296
2208554,"AVHSG0247",1,2021-12-12,NA
2208995,"AR5K010000",1,2022-02-26,NA
2208996,"A3TX010000",1,2022-04-22,NA
2209002,"AVHSG0216",1,2023-02-08,NA
2209010,"AVHSG0218",1,2022-03-18,NA
2209010,"AX10010000",1,2022-03-18,NA
2209010,"VN5M010000",1,2023-03-09,NA
2209016,"AMFT010000",1,2021-11-13,NA
2209016,"AVHSG0244",1,2021-11-13,NA
2209016,"AWK8010000",1,2021-11-13,NA
2209016,"AEY9010003",1,2021-11-13,NA
2209016,"AWK8010000",2,2022-04-23,161
2209016,"AMFT010000",2,2022-04-27,165
2209016,"AVHSG0319",1,2023-01-21,NA
2209016,"AMFR010000",1,2023-04-08,NA
2209016,"AMFW010000",1,2023-04-08,NA
2209016,"A0RF010000",1,2023-05-30,NA
2209065,"AR5X010000",1,2022-05-22,NA
2209164,"AX14010000",1,2022-04-22,NA
2209164,"AR5X010000",1,2022-11-09,NA
2209313,"AKCH010000",1,2022-11-01,NA
2209313,"AMFR010000",1,2022-11-01,NA
2209313,"AMFT010000",1,2022-11-01,NA
2209313,"AR5X010000",1,2022-11-01,NA
2209313,"AR5Y010000",1,2022-11-01,NA
2209313,"AW9H010000",1,2022-11-01,NA
2209313,"AW9X010000",1,2022-11-01,NA
2209313,"AWK8010000",1,2022-11-01,NA
2209379,"AVHSG0292",1,2022-02-12,NA
2209379,"AVHSG0249",1,2022-07-31,NA
2209379,"AVHSG0277",1,2022-07-31,NA
2210634,"AR5Y010000",1,2022-04-27,NA
2210670,"AVHSG0240",1,2021-11-10,NA
2210670,"A14G010000",1,2021-12-20,NA
2210920,"AVHSG0327",1,2022-04-22,NA
2210920,"AX1A010000",1,2022-04-22,NA
2210922,"AKCH010000",1,2021-12-12,NA
2210922,"AKCH010000",2,2022-03-27,105
2210922,"AKCH010000",3,2023-05-06,405
2210922,"AKCH010000",4,2023-07-07,62
2210931,"AWK8010000",1,2021-08-29,NA
2210931,"AEY9010003",1,2023-01-07,NA
2210931,"AWK8010000",2,2023-01-07,496
2210957,"AMFW010000",1,2021-08-09,NA
2210957,"AWK8010000",1,2021-08-09,NA
2211200,"AVHSG0444",1,2023-06-07,NA
2211245,"A24N010000",1,2022-03-29,NA
2211245,"AMF5010000",1,2022-03-29,NA
2211245,"AMF7010000",1,2022-03-29,NA
2211245,"AMFH010000",1,2022-03-29,NA
2211245,"AW9A010000",1,2022-03-29,NA
2211245,"AW9G010000",1,2022-03-29,NA
2211245,"AX10010000",1,2022-03-29,NA
2211245,"AX14010000",1,2022-03-29,NA
2211277,"AR3C010000",1,2022-05-27,NA
2211277,"AWK7010000",1,2022-05-27,NA
2211816,"AMFR010000",1,2022-06-03,NA
2211816,"AMFW010000",1,2022-06-03,NA
2211816,"AWK7010000",1,2022-06-03,NA
2211816,"AX1A010000",1,2022-06-03,NA
2211816,"AVHSG0240",1,2022-06-18,NA
2211816,"AMFW010000",2,2022-09-03,92
2211816,"AW9X010000",1,2022-09-03,NA
2211944,"A3TL010000",1,2022-12-27,NA
2212676,"AVHSG0225",1,2021-08-08,NA
2212676,"AW9C010000",1,2021-11-11,NA
2212676,"AWK7010000",1,2021-11-11,NA
2212703,"A7HF010000",1,2022-06-26,NA
2212704,"A0RF010000",1,2022-07-31,NA
2212822,"AX0E010000",1,2022-08-06,NA
2212822,"AX1A010000",1,2022-08-06,NA
2212822,"AYG4010000",1,2022-08-06,NA
2212976,"AEY9010003",1,2022-06-16,NA
2212976,"AR5L010000",1,2022-06-16,NA
2212976,"AR5P010000",1,2022-06-16,NA
2212979,"AKCJ010000",1,2022-07-07,NA
2212996,"AW9R010000",1,2021-11-13,NA
2212996,"AW9X010000",1,2021-11-13,NA
2212998,"AMFW010000",1,2021-08-14,NA
2212998,"AR5Y010000",1,2021-08-14,NA
2213015,"AX14010000",1,2023-07-01,NA
2213015,"VN5M010000",1,2023-07-01,NA
2213025,"AEY9010003",1,2021-08-07,NA
2213025,"AMFT010000",1,2021-08-07,NA
2213025,"AWLE010000",1,2021-08-07,NA
2213025,"AMFT010000",2,2022-07-31,358
2213025,"AEY9010003",2,2022-11-12,462
2213049,"AW9M010000",1,2021-08-08,NA
2213049,"AWK7010000",1,2021-08-08,NA
2213049,"AX11010000",1,2021-08-08,NA
2213049,"AW9M010000",2,2021-11-14,98
2213049,"AX11010000",2,2021-11-14,98
2213055,"AW9M010000",1,2022-06-26,NA
2213055,"AW9T010000",1,2022-06-26,NA
2213055,"AMFT010000",1,2022-06-26,NA
2213055,"AWLE010000",1,2022-06-26,NA
2213055,"AX11010000",1,2022-06-26,NA
2213055,"AX15010000",1,2022-06-26,NA
2213055,"ANLF010000",1,2022-10-24,NA
2213055,"VMPF010000",1,2022-10-24,NA
2213055,"AWGM010000",1,2022-10-24,NA
2213055,"VMNW010000",1,2022-10-24,NA
2213055,"AEY9010003",1,2022-10-30,NA
2213055,"AMFT010000",2,2022-10-30,126
2213055,"AVHSG0349",1,2022-10-30,NA
2213055,"AX15010000",2,2022-11-06,133
2213055,"VMNW010000",2,2022-11-06,13
2213055,"VMPF010000",2,2022-11-06,13
2213055,"VMNW010000",3,2022-11-06,0
2213055,"VMPF010000",3,2022-11-06,0
2213055,"AMF5010000",1,2023-01-06,NA
2213055,"AVHSG0244",1,2023-01-06,NA
2213055,"AW9M010000",2,2023-06-30,369
2213055,"AWGM010000",2,2023-06-30,249
2213055,"AW9T010000",2,2023-06-30,369
2213055,"AKCJ010000",1,2023-06-30,NA
2213055,"AVHSG0237",1,2023-06-30,NA
2213055,"AEY9010004",1,2023-06-30,NA
2213055,"AX18010000",1,2023-06-30,NA
2213055,"VN6J010000",1,2023-06-30,NA
2213055,"VN5M010000",1,2023-06-30,NA
2213055,"VN5T010000",1,2023-06-30,NA
2213055,"VN60010000",1,2023-06-30,NA
2213055,"AKCH010000",1,2023-06-30,NA
2213055,"VN5M010000",2,2023-06-30,0
2213055,"VN5T010000",2,2023-06-30,0
2213055,"VN60010000",2,2023-06-30,0
2213055,"AEY9010004",2,2023-06-30,0
2213055,"AX1A010000",1,2023-06-30,NA
2213055,"VN5M010000",3,2023-06-30,0
2213055,"VN5T010000",3,2023-06-30,0
2213055,"VN60010000",3,2023-06-30,0
2213057,"AMF7010000",1,2021-08-15,NA
2213057,"AR5Y010000",1,2022-02-20,NA
2213057,"AX10010000",1,2022-02-20,NA
2213057,"AX14010000",1,2022-02-20,NA
2213057,"AX18010000",1,2022-02-20,NA
2213057,"AX15010000",1,2022-08-07,NA
2213057,"AEY9010003",1,2022-12-22,NA
2213057,"AX11010000",1,2022-12-22,NA
2213133,"AVHSG0288",1,2022-10-10,NA
2213133,"AVHSG0368",1,2022-10-10,NA
2213133,"AVHSG0390",1,2022-11-11,NA
2213178,"AVHSG0355",1,2022-07-24,NA
2213178,"AVHSG0260",1,2022-11-11,NA
2213387,"AEY9010003",1,2022-09-27,NA
2213387,"AX11010000",1,2022-09-27,NA
2213387,"AX15010000",1,2022-09-27,NA
2213387,"AX15010000",2,2023-05-27,242
2213387,"VP7P010000",1,2023-05-27,NA
2213434,"A0RF010000",1,2022-11-12,NA
2213434,"AWK7010000",1,2022-11-12,NA
2213434,"VMJN010000",1,2022-11-12,NA
2213990,"A8AL010000",1,2023-03-05,NA
2214476,"AVHSG0244",1,2021-11-26,NA
2214517,"A3TX010000",1,2022-09-12,NA
2214593,"AVHSG0240",1,2022-07-30,NA
2214593,"AEY9010003",1,2022-08-10,NA
2214593,"AMFT010000",1,2022-08-10,NA
2214593,"AW9A010000",1,2022-08-10,NA
2214593,"AWLE010000",1,2022-08-10,NA
2214955,"A139010000",1,2021-10-04,NA
2214955,"AX18010000",1,2021-10-04,NA
2214955,"A139010000",2,2021-11-28,55
2214955,"AR5K010000",1,2021-12-04,NA
2214955,"AW9X010000",1,2021-12-04,NA
2214955,"A139010000",3,2022-01-15,48
2214955,"AR5X010000",1,2022-01-15,NA
2214955,"AX18010000",2,2022-01-15,103
2214955,"A14H01J000",1,2022-04-24,NA
2214955,"AVHSG0284",1,2022-04-24,NA
2214955,"AYCK010000",1,2022-04-24,NA
2214955,"A14H01J000",2,2022-06-11,48
2214955,"AYCP010000",1,2022-06-11,NA
2214955,"A14H01J000",3,2022-08-28,78
2214955,"AW9X010000",2,2022-08-28,267
2214955,"VMNT010000",1,2023-03-05,NA
2214955,"VMPE010000",1,2023-03-05,NA
2214958,"AHGT010000",1,2021-12-21,NA
2214958,"A409010000",1,2021-12-29,NA
2214958,"AMF5010000",1,2021-12-29,NA
2214958,"AX15010000",1,2021-12-29,NA
2214958,"VMPW010000",1,2022-12-26,NA
2214958,"VNHY010000",1,2022-12-26,NA
2214958,"AX11010000",1,2023-04-24,NA
2214958,"AX15010000",2,2023-04-24,481
2214960,"A24N010000",1,2021-10-15,NA
2214960,"AMF5010000",1,2022-03-30,NA
2214960,"AW9G010000",1,2022-05-22,NA
2214960,"AX1A010000",1,2022-05-22,NA
2214960,"VNHY010000",1,2022-12-09,NA
2214960,"A24N010000",2,2023-04-02,534
2214960,"VN5M010000",1,2023-04-02,NA
2214960,"VN6J010000",1,2023-04-02,NA
2214960,"AE9L010000",1,2023-05-20,NA
2214960,"AWK7010000",1,2023-05-20,NA
2214960,"AX10010000",1,2023-05-20,NA
2214960,"AX14010000",1,2023-05-20,NA
2214960,"AE9L010000",2,2023-05-20,0
2214960,"AWK7010000",2,2023-05-20,0
2214960,"AX10010000",2,2023-05-20,0
2214960,"AX14010000",2,2023-05-20,0
2214983,"AMFW010000",1,2021-11-11,NA
2214983,"AX10010000",1,2021-11-11,NA
2214983,"AWK7010000",1,2022-02-22,NA
2214983,"AX10010000",2,2022-02-22,103
2214987,"AR5X010000",1,2021-11-24,NA
2214987,"AR5X010000",2,2022-03-03,99
2215079,"A3TX010000",1,2023-06-23,NA
2215079,"A8AL010000",1,2023-06-23,NA
2215079,"VN5M010000",1,2023-06-23,NA
2215286,"A0RF010000",1,2021-12-12,NA
2215286,"AVHSG0244",1,2021-12-12,NA
2215286,"AY5C010000",1,2021-12-12,NA
2215286,"VMRP010000",1,2021-12-12,NA
2215286,"A409010000",1,2021-12-12,NA
2215286,"AW9A010000",1,2021-12-12,NA
2215286,"AW9G010000",1,2021-12-12,NA
2215286,"AW9L010000",1,2021-12-12,NA
2215286,"AW9R010000",1,2021-12-12,NA
2215286,"A0RF010000",2,2022-03-06,84
2215286,"A7RX010000",1,2022-03-06,NA
2215286,"AW9A010000",2,2022-03-06,84
2215286,"AW9L010000",2,2022-03-06,84
2215286,"A09A700000-1",1,2022-04-06,NA
2215286,"A21A010000",1,2022-05-03,NA
2215286,"AW9A010000",3,2022-05-03,58
2215286,"AW9G010000",2,2022-05-03,142
2215286,"AW9L010000",3,2022-05-03,58
2215286,"AW9R010000",2,2022-05-03,142
2215286,"AWK7010000",1,2022-05-03,NA
2215286,"VMPW010000",1,2022-05-03,NA
2215286,"AMF5010000",1,2022-05-24,NA
2215286,"AMF7010000",1,2022-05-24,NA
2215286,"AMFH010000",1,2022-05-24,NA
2215286,"AW9L010000",4,2022-05-24,21
2215286,"AWK7010000",2,2022-05-24,21
2215286,"VMJN010000",1,2022-05-24,NA
2215286,"AMF7010000",2,2022-11-23,183
2215286,"AVHSG0349",1,2022-11-23,NA
2215286,"VMPW010000",2,2022-11-23,204
2215286,"AW9R010000",3,2023-01-08,250
2215286,"AWGM010000",1,2023-01-08,NA
2215286,"AX0E010000",1,2023-01-08,NA
2215286,"VNHN010000",1,2023-01-08,NA
2215692,"AWK7010000",1,2021-10-09,NA
2215692,"AVHSG0240",1,2022-06-11,NA
2217359,"A3TP010000",1,2021-12-01,NA
2217359,"AEY9010003",1,2022-03-26,NA
2217359,"AWK8010000",1,2022-03-26,NA
2217359,"AMFR010000",1,2022-06-10,NA
2217664,"AWK7010000",1,2023-04-26,NA
2217664,"AXFA010000",1,2023-04-26,NA
2217664,"AX18010000",1,2023-05-10,NA
2217664,"AX1A010000",1,2023-05-10,NA
2217664,"AMFW010000",1,2023-05-10,NA
2217664,"AMFR010000",1,2023-05-29,NA
2217664,"AWK7010000",2,2023-05-29,33
2217664,"VN5M010000",1,2023-06-23,NA
2219241,"AMFT010000",1,2021-12-17,NA
2219241,"AVHSG0244",1,2021-12-17,NA
2219241,"AWK8010000",1,2021-12-17,NA
2219245,"AWK8010000",1,2022-09-21,NA
2219245,"AMFR010000",1,2023-06-02,NA
2219245,"AMFW010000",1,2023-06-02,NA
2219255,"AWK8010000",1,2022-12-18,NA
2219261,"A3K4010000",1,2021-09-09,NA
2219261,"AVHSG0249",1,2021-09-09,NA
2219261,"A3K4010000",2,2021-11-11,63
2219261,"AVHSG0260",1,2021-11-11,NA
2219261,"AR5Y010000",1,2021-11-11,NA
2219261,"A3K4010000",3,2022-03-27,136
2219261,"AVHSG0277",1,2022-03-27,NA
2219261,"AVHSG0298",1,2022-03-27,NA
2219261,"A0RF010000",1,2022-03-27,NA
2219261,"AW9X010000",1,2022-03-27,NA
2219261,"AVHSG0309",1,2022-08-25,NA
2219579,"AVHSG0474",1,2023-07-01,NA
2219579,"AW9A010000",1,2023-07-01,NA
2219598,"AVHSG0230",1,2022-01-07,NA
2219598,"VMRP010000",1,2022-01-10,NA
2219826,"AMFW010000",1,2023-06-12,NA
2219826,"AR5X010000",1,2023-06-12,NA
2219826,"A0RF010000",1,2023-06-26,NA
2219826,"AMFR010000",1,2023-06-26,NA
2219826,"AWK7010000",1,2023-06-26,NA
2219826,"AYFM010000",1,2023-06-26,NA
2220930,"AEY9010003",1,2021-12-04,NA
2220930,"AR5L010000",1,2021-12-04,NA
2220930,"AR5L010000",2,2022-02-27,85
2220930,"AW9A010000",1,2022-02-27,NA
2220930,"AR5K010000",1,2022-09-03,NA
2221681,"AMF5010000",1,2021-08-06,NA
2221681,"AWK8010000",1,2021-08-06,NA
2221681,"A2XA010000",1,2021-12-08,NA
2221681,"AEY9010003",1,2021-12-08,NA
2221681,"AWK8010000",2,2021-12-08,124
2221681,"AVHSG0244",1,2022-06-19,NA
2221681,"AWGM010000",1,2022-06-19,NA
2224097,"A3TL010000",1,2021-08-25,NA
2224097,"A3TX010000",1,2021-08-25,NA
2224097,"AR5X010000",1,2021-08-25,NA
2227895,"A24N010000",1,2021-11-09,NA
2230621,"AYCK010000",1,2021-08-18,NA
2230621,"AX10010000",1,2022-12-06,NA
2230621,"AYCP010000",1,2022-12-06,NA
2230621,"VMRJ010000",1,2022-12-06,NA
2230623,"AVHSG0244",1,2021-12-16,NA
2230623,"AWK7010000",1,2022-08-02,NA
2230623,"AR5Y010000",1,2023-06-22,NA
2230623,"AVHSG0244",2,2023-06-22,553
2231093,"AE4K010000",1,2023-05-20,NA
2231093,"AE4K010000",2,2023-05-20,0
2231162,"AVHSG0195",1,2022-11-17,NA
2231162,"AYG4010000",1,2022-11-17,NA
2231162,"VNJ6010001",1,2022-11-17,NA
2231170,"A15101J000",1,2022-05-08,NA
2231170,"AEY9010003",1,2022-05-08,NA
2231170,"AMFW010000",1,2022-05-08,NA
2231170,"AEY9010003",2,2022-05-08,0
2231181,"AR5L010000",1,2021-08-28,NA
2231181,"A14G010000",1,2022-05-10,NA
2231181,"A14Y010000",1,2022-08-05,NA
2231181,"VMNT010000",1,2023-03-13,NA
2231181,"VMNT010000",2,2023-03-13,0
2231181,"VMPE010000",1,2023-06-22,NA
2231729,"AMFH010000",1,2022-08-15,NA
2242768,"A3TX010000",1,2023-07-29,NA
2244187,"AWK7010000",1,2022-09-27,NA
2244187,"AMET010000",1,2022-12-28,NA
2244187,"AX0F010000",1,2022-12-28,NA
2244187,"VNJ6010001",1,2022-12-28,NA
2244187,"AWK7010000",2,2023-01-15,110
2244187,"AX18010000",1,2023-01-15,NA
2244848,"AMET010000",1,2021-08-11,NA
2244848,"AMF5010000",1,2021-08-11,NA
2244848,"AVHSG0237",1,2021-08-11,NA
2244848,"AMFR010000",1,2022-07-31,NA
2244848,"AVHSG0277",1,2022-07-31,NA
2244848,"AVHSG0439",1,2023-07-07,NA
2244852,"A2K6010000",1,2023-01-16,NA
2244882,"AVHSG0237",1,2023-03-14,NA
2244884,"AW9L010000",1,2023-05-25,NA
2244884,"AW9R010000",1,2023-05-25,NA
2245183,"A3TX010000",1,2023-04-08,NA
2245766,"AEY9010003",1,2022-11-27,NA
2245766,"AVHSG0389",1,2022-11-27,NA
2245855,"AR5Y010000",1,2022-07-11,NA
2245860,"AW9X010000",1,2023-02-02,NA
2245860,"AWGM010000",1,2023-02-02,NA
2246158,"AR5X010000",1,2023-07-23,NA
2246158,"AWK7010000",1,2023-07-23,NA
2246173,"AR5Y010000",1,2021-08-28,NA
2246175,"A3TP010000",1,2021-10-27,NA
2246175,"ACEY010000",1,2021-10-27,NA
2246175,"A3TP010000",2,2021-10-28,1
2246175,"ACEY010000",2,2021-10-28,1
2246175,"ACEY010000",3,2022-04-15,169
2246175,"ACEY010000",4,2022-11-25,224
2246193,"AW9A010000",1,2022-05-03,NA
2246420,"AWGM010000",1,2022-03-03,NA
2246503,"VMPP010000",1,2022-12-15,NA
2246503,"VMR0010000",1,2022-12-15,NA
2246510,"ARM2010000",1,2023-06-23,NA
2246556,"AR5L010000",1,2022-07-20,NA
2246556,"AWGM010000",1,2022-07-20,NA
2247200,"AR5X010000",1,2021-12-12,NA
2247200,"AR5Y010000",1,2021-12-12,NA
2247358,"AVHSG0265",1,2021-10-10,NA
2247515,"AMF5010000",1,2021-11-27,NA
2247515,"AVHSG0216",1,2021-11-27,NA
2247515,"AVHSG0244",1,2021-11-27,NA
2247515,"AWGM010000",1,2021-11-27,NA
2247515,"A8AL010000",1,2023-02-12,NA
2247515,"AMFW010000",1,2023-02-12,NA
2247515,"AR5X010000",1,2023-02-12,NA
2247518,"A3K4010000",1,2022-02-27,NA
2247518,"AVHSG0292",1,2022-03-19,NA
2247518,"AVHSG0367",1,2022-11-11,NA
2247518,"A3K4010000",2,2023-03-05,371
2247518,"AMFW010000",1,2023-07-23,NA
2247527,"AVHSG0285",1,2022-02-03,NA
2247527,"AX18010000",1,2022-06-03,NA
2247527,"AX18010000",2,2022-09-24,113
2247536,"AWK8010000",1,2022-07-29,NA
2247536,"ANLG010000",1,2022-10-02,NA
2247536,"ANLH010000",1,2022-10-02,NA
2247536,"ANLJ010000",1,2022-10-02,NA
2247536,"ANL6010000",1,2022-10-23,NA
2247536,"ANLG010000",2,2022-10-23,21
2247536,"A3TL010000",1,2023-01-28,NA
2247536,"AMFR010000",1,2023-01-28,NA
2247536,"AMFW010000",1,2023-01-28,NA
2247536,"AWK8010000",2,2023-03-04,218
2247585,"AVHSG0195",1,2021-12-22,NA
2247585,"AVHSG0217",1,2021-12-22,NA
2248434,"A3TL010000",1,2022-09-25,NA
2248434,"A3TP010000",1,2022-09-25,NA
2248434,"AMF5010000",1,2022-09-25,NA
2248434,"AMFW010000",1,2022-09-25,NA
2248434,"A3TL010000",2,2022-09-25,0
2248434,"A3TP010000",2,2022-09-25,0
2248434,"AMF5010000",2,2022-09-25,0
2248434,"AMFW010000",2,2022-09-25,0
2248434,"AMFW010000",3,2023-02-05,133
2248455,"AW9R010000",1,2021-08-07,NA
2248761,"ACEY010000",1,2023-01-29,NA
2249987,"AMFW010000",1,2021-08-18,NA
2249987,"AWK7010000",1,2021-08-18,NA
2249987,"AX15010000",1,2022-02-07,NA
2249987,"AVHSG0327",1,2022-05-15,NA
2249987,"AW9H010000",1,2022-05-15,NA
2249987,"AX11010000",1,2022-05-15,NA
2249987,"AX18010000",1,2022-05-15,NA
2249987,"AMF5010000",1,2022-07-19,NA
2249987,"AWK7010000",2,2022-07-19,335
2249987,"AVHSG0240",1,2022-08-05,NA
2249987,"AWK7010000",3,2023-03-09,233
2249987,"AX14010000",1,2023-03-09,NA
2249990,"VN6J010000",1,2023-05-30,NA
2250001,"AVHSG0439",1,2023-07-23,NA
2250039,"AVHSG0398",1,2022-12-14,NA
2250039,"VN5M010000",1,2023-06-17,NA
2251262,"A24N010000",1,2022-02-12,NA
2251262,"AHWW010000",1,2022-02-12,NA
2251262,"AR5L010000",1,2023-02-26,NA
2251262,"VN5M010000",1,2023-02-26,NA
2251409,"AVHSG0297",1,2022-07-31,NA
2251409,"AVHSG0351",1,2022-07-31,NA
2251411,"ACEY010000",1,2021-08-30,NA
2251411,"AVHSG0244",1,2021-11-18,NA
2251411,"AVHSG0244",2,2022-07-01,225
2251411,"ACEY010000",2,2022-11-08,435
2251411,"AMF7010000",1,2022-11-08,NA
2251411,"A3TP010000",1,2023-02-28,NA
2251411,"ACEY010000",3,2023-02-28,112
2251411,"VN6J010000",1,2023-06-23,NA
2251411,"A3TP010000",2,2023-06-23,115
2251411,"A3TP010000",3,2023-06-23,0
2251411,"A3TP010000",4,2023-06-23,0
2251411,"VN6J010000",2,2023-06-23,0
2251415,"AEY9010003",1,2022-02-09,NA
2251415,"AX11010000",1,2022-02-09,NA
2251415,"AX15010000",1,2022-02-09,NA
2251415,"AEY9010003",2,2022-11-30,294
2251415,"AX11010000",2,2022-11-30,294
2251428,"AM0L010000",1,2022-09-30,NA
2251428,"AM0L010000",2,2023-07-05,278
2251443,"A09A700000-1",1,2022-01-27,NA
2251467,"AVHSG0260",1,2022-02-12,NA
2251467,"AVHSG0292",1,2022-02-12,NA
2251467,"AVHSG0293",1,2022-02-12,NA
2251467,"AR5Y010000",1,2022-03-27,NA
2251467,"AVHSG0277",1,2022-03-27,NA
